,endTime,artistName,trackName,msPlayed,track_id,artist_name_track,artist_pop,album,track_pop,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
281,12/03/2023 22:37,Dance Fruits Music,Freed From Desire,29193,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
282,12/03/2023 22:34,Dance Fruits Music,Cola,120983,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
283,12/03/2023 22:32,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
284,12/03/2023 22:31,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
285,12/03/2023 22:29,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
286,12/03/2023 22:26,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
287,12/03/2023 22:24,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
288,12/03/2023 22:21,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
289,12/03/2023 22:19,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
290,12/03/2023 22:16,Dance Fruits Music,Freed From Desire,144065,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
291,12/03/2023 22:14,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
292,12/03/2023 22:12,Dance Fruits Music,Cups,136568,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
293,12/03/2023 22:09,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
294,12/03/2023 22:08,MELON,Blue (Da Ba Dee),3120,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
295,12/03/2023 20:34,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
296,12/03/2023 20:31,Dance Fruits Music,Hello,158181,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
297,12/03/2023 20:28,Dance Fruits Music,Better Off Alone,155559,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
298,12/03/2023 20:26,Alesso,When I’m Gone (with Katy Perry),161266,5902W4uHWzhtOff1UK7the,Alesso,76,When I’m Gone (with Katy Perry),78,dance pop,edm,pop,pop dance,tropical house,,,,,0.685,0.886,-4.179,0.034,0.028,0,0.481,0.615,125.034,161267,4
299,12/03/2023 20:23,Tiësto,Don't Be Shy,140500,0bI7K9Becu2dtXK1Q3cZNB,Tiësto,85,Don't Be Shy,81,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,,0.77,0.787,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,4
300,12/03/2023 20:21,Dance Fruits Music,SUMMER JAM,142080,6FhhABinxDtRNKsicIv1EF,Dance Fruits Music,76,SUMMER JAM,56,lo-fi product,,,,,,,,,0.665,0.896,-6.446,0.0439,0.0989,4.80E-06,0.423,0.202,125.02,142080,4
301,12/03/2023 20:19,Dance Fruits Music,STAY,122056,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,63,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
302,12/03/2023 20:17,Dance Fruits Music,The Rhythm Of The Night,148062,1BXfDqPvs6SJbAcOEK40Z3,MELON,73,The Rhythm of the Night,66,lo-fi cover,slap house,,,,,,,,0.637,0.917,-5.155,0.0517,0.0032,0.566,0.294,0.104,128.018,189375,4
303,12/03/2023 20:14,ATB,Your Love (9PM),150052,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
304,12/03/2023 20:12,Shouse,Love Tonight (David Guetta Remix Edit),17926,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
305,12/03/2023 20:11,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
306,12/03/2023 20:08,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
307,12/03/2023 20:06,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,4cG7HUWYHBV6R6tHn1gxrl,Riton,68,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],81,house,pop dance,uk dance,,,,,,,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
308,12/03/2023 20:03,Dance Fruits Music,Freed From Desire,144065,2CHSibzpTy36TLOWOE1jeh,MELON,73,Freed From Desire,59,lo-fi cover,slap house,,,,,,,,0.726,0.832,-5.995,0.0632,0.0865,0.023,0.36,0.539,126.023,149286,4
309,12/03/2023 19:44,Dance Fruits Music,Cola,118420,0OXn0cXGNw2N3dHSeQeHzA,Dance Fruits Music,76,Cola,56,lo-fi product,,,,,,,,,0.713,0.729,-7.725,0.0517,0.149,0.012,0.084,0.423,122.072,120984,4
310,12/03/2023 19:42,Dance Fruits Music,Rise Up,111072,0tV8pOpiNsKqUys0ilUcXz,Andra Day,57,Cheers to the Fall,73,r&b,,,,,,,,,0.398,0.316,-7.031,0.0368,0.805,0,0.295,0.174,118.582,253342,4
311,12/03/2023 19:40,Dance Fruits Music,Cha Cha Slide,127059,0RC2B9uIITHA0wtDFfQk3K,DJ Casper,43,Cha Cha Slide,52,,,,,,,,,,0.978,0.691,-5.787,0.218,0.00148,7.99E-05,0.28,0.482,122.026,387493,4
312,12/03/2023 19:38,Dance Fruits Music,Cups,136567,6PdFFQZ2BNMCpZ48oLPHW5,Dance Fruits Music,76,Cups,55,lo-fi product,,,,,,,,,0.7,0.739,-6.814,0.0399,0.0372,0.000299,0.124,0.475,123.002,136568,4
313,12/03/2023 19:36,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),114076,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
314,12/03/2023 16:22,Shouse,Love Tonight (David Guetta Remix Edit),51077,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
315,12/03/2023 16:21,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
316,12/03/2023 16:18,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
317,12/03/2023 16:16,Dance Fruits Music,Drunken Sailor (Sea Shanty),25218,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
318,12/03/2023 16:15,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
319,12/03/2023 16:13,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
320,12/03/2023 16:13,Eros Ramazzotti,Una Emocion para Siempre,7319,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,70,9 (Spanish Version),62,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43E-05,0.291,0.862,119.869,236587,4
321,12/03/2023 16:10,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
322,12/03/2023 16:10,MELON,Blue (Da Ba Dee),7418,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
323,12/03/2023 16:10,Öwnboss,Move Your Body,1610,6GomT970rCOkKAyyrwJeZi,Öwnboss,67,Move Your Body,80,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
324,12/03/2023 16:07,Dance Fruits Music,SUMMER JAM,1320,6FhhABinxDtRNKsicIv1EF,Dance Fruits Music,76,SUMMER JAM,56,lo-fi product,,,,,,,,,0.665,0.896,-6.446,0.0439,0.0989,4.80E-06,0.423,0.202,125.02,142080,4
325,12/03/2023 16:07,ATB,Your Love (9PM),230,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
326,12/03/2023 16:07,Dance Fruits Music,Better Off Alone,800,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
327,12/03/2023 16:07,Tiësto,Don't Be Shy,780,0bI7K9Becu2dtXK1Q3cZNB,Tiësto,85,Don't Be Shy,81,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,,0.77,0.787,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,4
328,12/03/2023 16:07,Dance Fruits Music,Hello,1050,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
329,12/03/2023 16:07,Dance Fruits Music,STAY,760,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,63,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
330,12/03/2023 16:07,Alesso,When I’m Gone (with Katy Perry),2200,5902W4uHWzhtOff1UK7the,Alesso,76,When I’m Gone (with Katy Perry),78,dance pop,edm,pop,pop dance,tropical house,,,,,0.685,0.886,-4.179,0.034,0.028,0,0.481,0.615,125.034,161267,4
331,12/03/2023 16:07,Dance Fruits Music,The Rhythm Of The Night,1260,1BXfDqPvs6SJbAcOEK40Z3,MELON,73,The Rhythm of the Night,66,lo-fi cover,slap house,,,,,,,,0.637,0.917,-5.155,0.0517,0.0032,0.566,0.294,0.104,128.018,189375,4
332,12/03/2023 16:07,Shouse,Love Tonight (David Guetta Remix Edit),6937,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
333,12/03/2023 16:06,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
334,12/03/2023 16:03,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
335,12/03/2023 16:01,Dance Fruits Music,Drunken Sailor (Sea Shanty),10308,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
336,12/03/2023 13:45,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
337,12/03/2023 13:40,Shouse,Love Tonight (David Guetta Remix Edit),78367,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
338,12/03/2023 13:40,Dance Fruits Music,Drunken Sailor (Sea Shanty),90,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
339,12/03/2023 13:31,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
340,12/03/2023 13:29,Gabry Ponte,Thunder,209990,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
341,12/03/2023 13:22,Gabry Ponte,Thunder,143940,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
342,12/03/2023 13:07,Gabry Ponte,Thunder,1610,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
343,12/03/2023 13:07,Shouse,Love Tonight (David Guetta Remix Edit),4980,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
344,12/03/2023 13:07,Dance Fruits Music,Drunken Sailor (Sea Shanty),1150,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
345,12/03/2023 13:07,Eros Ramazzotti,Una Emocion para Siempre,8079,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,70,9 (Spanish Version),62,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43E-05,0.291,0.862,119.869,236587,4
346,12/03/2023 13:06,MEDUZA,Bad Memories,148629,3rb0tMq42WfggucPm0HHkA,MEDUZA,78,Bad Memories (feat. Elley Duhé & FAST BOY),86,pop dance,pop house,uk dance,,,,,,,0.607,0.767,-6.069,0.0474,0.118,0,0.122,0.662,123.998,148629,3
347,12/03/2023 13:04,MELON,Blue (Da Ba Dee),23398,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
348,12/03/2023 13:04,Öwnboss,Move Your Body,4900,6GomT970rCOkKAyyrwJeZi,Öwnboss,67,Move Your Body,80,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
349,12/03/2023 13:03,Dance Fruits Music,"Calabria (feat. Fallen Roses, Lujavo & Lunis) - Shift K3Y Edit",156190,6MKuYvesr8p8csU9jt5Roa,Dance Fruits Music,76,Dance Fruits Music,64,lo-fi product,,,,,,,,,0.727,0.904,-3.408,0.064,0.0153,0.55,0.0963,0.372,124.02,128500,4
350,12/03/2023 13:01,Dance Fruits Music,STAY,12500,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,63,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
351,12/03/2023 13:01,ATB,Your Love (9PM),730,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
352,12/03/2023 13:01,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
353,12/03/2023 13:01,Shouse,Love Tonight (David Guetta Remix Edit),1497,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
354,12/03/2023 13:01,Dance Fruits Music,The Rhythm Of The Night,2250,1BXfDqPvs6SJbAcOEK40Z3,MELON,73,The Rhythm of the Night,66,lo-fi cover,slap house,,,,,,,,0.637,0.917,-5.155,0.0517,0.0032,0.566,0.294,0.104,128.018,189375,4
355,12/03/2023 12:58,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
356,12/03/2023 12:55,Dance Fruits Music,Put Your Hands Up 4 Detroit (feat. Tny),87400,0CNZmE9pI3z1qCXhJuygFQ,Dance Fruits Music,76,Afterparty,40,lo-fi product,,,,,,,,,0.825,0.933,-3.659,0.14,0.00339,0.512,0.351,0.788,125.048,114077,4
357,11/03/2023 23:39,DJ Matrix,Sarà perché ti amo,15658,7kLF4qbwgmeryXvrFmkHAb,DJ Matrix,57,"Musica da giostra, Vol. 5",62,italian pop,italo dance,,,,,,,,0.701,0.866,-0.977,0.0761,0.393,0,0.633,0.467,127.998,163359,4
358,11/03/2023 23:38,PHARAØH,Down,41536,5TrkFfJgrGa1PdAkJO5QAs,Dole & Kom,43,Phara Oh Away,52,deep euro house,organic house,,,,,,,,0.874,0.617,-9.073,0.0521,0.0173,0.861,0.0707,0.0834,119.98,527134,4
359,11/03/2023 23:37,Jack Jezzro,Volare,2581,37w0LUqKCTeYfJAUUnBi38,Jack Jezzro,55,Caffé Italiano: Instrumental Italian Favorites,51,christmas instrumental,,,,,,,,,0.47,0.221,-15.355,0.0375,0.855,0.877,0.275,0.387,116.301,198253,4
360,11/03/2023 23:37,Yusuf Alev,She Doesn't Mind,75925,1WN5ocXadmLymyf4UMGNX1,Anthony Amorim,42,Sad Forever (Deluxe),55,,,,,,,,,,0.731,0.45,-8.551,0.0356,0.549,0,0.228,0.11,117.125,209743,4
361,11/03/2023 23:37,Ed Sheeran,Perfect Symphony (Ed Sheeran & Andrea Bocelli),575,3zl7j5ua8mF4JDYuxrfo01,Ed Sheeran,91,Perfect Symphony (Ed Sheeran & Andrea Bocelli),68,pop,uk pop,,,,,,,,0.544,0.417,-4.387,0.0247,0.586,0,0.085,0.207,95.156,265363,3
362,11/03/2023 23:37,Ed Sheeran,Perfect Symphony (Ed Sheeran & Andrea Bocelli),5440,3zl7j5ua8mF4JDYuxrfo01,Ed Sheeran,91,Perfect Symphony (Ed Sheeran & Andrea Bocelli),68,pop,uk pop,,,,,,,,0.544,0.417,-4.387,0.0247,0.586,0,0.085,0.207,95.156,265363,3
363,11/03/2023 23:36,PHARAØH,Down,384,5TrkFfJgrGa1PdAkJO5QAs,Dole & Kom,43,Phara Oh Away,52,deep euro house,organic house,,,,,,,,0.874,0.617,-9.073,0.0521,0.0173,0.861,0.0707,0.0834,119.98,527134,4
364,11/03/2023 17:10,Dance Fruits Music,Drunken Sailor (Sea Shanty),94535,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
365,11/03/2023 17:09,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
366,11/03/2023 17:06,Shouse,Love Tonight (David Guetta Remix Edit),26731,2prnn41CblB8B4yWACDljP,Shouse,69,Love Tonight (David Guetta Remix),80,aussietronica,,,,,,,,,0.621,0.989,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
367,11/03/2023 17:06,Dance Fruits Music,Drunken Sailor (Sea Shanty),1068,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
368,11/03/2023 17:05,Dance Fruits Music,Drunken Sailor (Sea Shanty),147540,7nkkmnKIm0ENXaAAw0Bq6J,Dance Fruits Music,76,Drunken Sailor (Sea Shanty),57,lo-fi product,,,,,,,,,0.723,0.8,-4.863,0.033,0.0222,0,0.139,0.831,121.92,147541,4
369,11/03/2023 17:03,Gabry Ponte,Thunder,160000,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,74,Thunder,80,eurodance,italo dance,slap house,,,,,,,0.67,0.896,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,160000,3
370,11/03/2023 17:00,ATB,Your Love (9PM),743,5YaskwnGDZFDRipaqzbwQx,ATB,64,Your Love (9PM),78,german dance,german techno,german trance,trance,,,,,,0.669,0.784,-5.603,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4
371,11/03/2023 17:00,Dance Fruits Music,STAY,719,4jtxk24eyUY3F9y3ucjxe0,Maurice Williams & The Zodiacs,48,Maurice Williams and The Zodiacs,63,,,,,,,,,,0.419,0.681,-11.137,0.04,0.777,0,0.255,0.788,118.904,99213,4
372,11/03/2023 17:00,Öwnboss,Move Your Body,905,6GomT970rCOkKAyyrwJeZi,Öwnboss,67,Move Your Body,80,brazilian edm,,,,,,,,,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
373,11/03/2023 17:00,Dance Fruits Music,Better Off Alone,487,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
374,11/03/2023 17:00,MELON,Blue (Da Ba Dee),789,5WyD2lZhEeTNg91oEF0TYK,MELON,73,Blue (Da Ba Dee),64,lo-fi cover,slap house,,,,,,,,0.772,0.871,-4.267,0.0389,0.0938,0.248,0.097,0.323,124.975,132480,4
375,11/03/2023 17:00,Tiësto,Don't Be Shy,696,0bI7K9Becu2dtXK1Q3cZNB,Tiësto,85,Don't Be Shy,81,big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,,0.77,0.787,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,4
376,11/03/2023 17:00,Dance Fruits Music,Hello,1509,4yKN43pgKLGsoGZWpHpW5A,Dance Fruits Music,76,Better Off Alone,62,lo-fi product,,,,,,,,,0.596,0.954,-3.751,0.0402,0.00142,0.243,0.239,0.266,131.964,155559,4
377,11/03/2023 17:00,Eros Ramazzotti,Una Emocion para Siempre,17670,32TxjkRcmXd3BNqBPIFMPN,Eros Ramazzotti,70,9 (Spanish Version),62,italian adult pop,mexican pop,,,,,,,,0.682,0.843,-4.488,0.0292,0.116,1.43E-05,0.291,0.862,119.869,236587,4
